https://www.obvibase.com/app/r/YGlYY2ZRSXqumr7U/1/br95sggeww7p,112,2020-05-28,,TZXLDLW6,journalArticle,2005,"Maurer, Lisa M.; Yohannes, Elizabeth; Bondurant, Sandra S.; Radmacher, Michael; Slonczewski, Joan L.","1 --> pH has a role on flagellar motility, catabolism and oxidative stress","pH Regulates Genes for Flagellar Motility, Catabolism, and Oxidative Stress in Escherichia coli K-12",Journal of Bacteriology,,0021-9193,10.1128/JB.187.1.304-319.2005,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC538838/,"Gene expression profiles of Escherichia coli K-12 W3110 were compared as a function of steady-state external pH. Cultures were grown to an optical density at 600 nm of 0.3 in potassium-modified Luria-Bertani medium buffered at pH 5.0, 7.0, and 8.7. For each of the three pH conditions, cDNA from RNA of five independent cultures was hybridized to Affymetrix E. coli arrays. Analysis of variance with an α level of 0.001 resulted in 98% power to detect genes showing a twofold difference in expression. Normalized expression indices were calculated for each gene and intergenic region (IG). Differential expression among the three pH classes was observed for 763 genes and 353 IGs. Hierarchical clustering yielded six well-defined clusters of pH profiles, designated Acid High (highest expression at pH 5.0), Acid Low (lowest expression at pH 5.0), Base High (highest at pH 8.7), Base Low (lowest at pH 8.7), Neutral High (highest at pH 7.0, lower in acid or base), and Neutral Low (lowest at pH 7.0, higher at both pH extremes). Flagellar and chemotaxis genes were repressed at pH 8.7 (Base Low cluster), where the cell's transmembrane proton potential is diminished by the maintenance of an inverted pH gradient. High pH also repressed the proton pumps cytochrome o (cyo) and NADH dehydrogenases I and II. By contrast, the proton-importing ATP synthase F1Fo and the microaerophilic cytochrome d (cyd), which minimizes proton export, were induced at pH 8.7. These observations are consistent with a model in which high pH represses synthesis of flagella, which expend proton motive force, while stepping up electron transport and ATPase components that keep protons inside the cell. Acid-induced genes, on the other hand, were coinduced by conditions associated with increased metabolic rate, such as oxidative stress. All six pH-dependent clusters included envelope and periplasmic proteins, which directly experience external pH. Overall, this study showed that (i) low pH accelerates acid consumption and proton export, while coinducing oxidative stress and heat shock regulons; (ii) high pH accelerates proton import, while repressing the energy-expensive flagellar and chemotaxis regulons; and (iii) pH differentially regulates a large number of periplasmic and envelope proteins.",2005-01,,2020-05-26 14:39:36,2020-05-26 14:39:36,304-319,,1,187,,J Bacteriol,,,,,,,,,,,,,PubMed Central,,PMID: 15601715 PMCID: PMC538838,,"/Users/marieluciefeger/Zotero/storage/9UJPXCZD/Maurer et al. - 2005 - pH Regulates Genes for Flagellar Motility, Catabol.pdf;",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC538838/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Research article,Biochemistry,Escherichia coli,W3110,LBK,"5
7
8.7",ethanesulfonic acid,2020-05-26,
https://www.obvibase.com/app/r/YGlYY2ZRSXqumr7U/1/oxi2bghb2d0f,136,2020-05-28,,MVP78MKB,journalArticle,2017,"Chakraborty, Smarajit; Winardhi, Ricksen S.; Morgan, Leslie K.; Yan, Jie; Kenney, Linda J.",4 --> OmpR plays a role in acid resistance,Non-canonical activation of OmpR drives acid and osmotic stress responses in single bacterial cells,Nature Communications,,2041-1723,10.1038/s41467-017-02030-0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5686162/,"Unlike eukaryotes, bacteria undergo large changes in osmolality and cytoplasmic pH. It has been described that during acid stress, bacteria internal pH promptly acidifies, followed by recovery. Here, using pH imaging in single living cells, we show that following acid stress, bacteria maintain an acidic cytoplasm and the osmotic stress transcription factor OmpR is required for acidification. The activation of this response is non-canonical, involving a regulatory mechanism requiring the OmpR cognate kinase EnvZ, but not OmpR phosphorylation. Single cell analysis further identifies an intracellular pH threshold ~6.5. Acid stress reduces the internal pH below this threshold, increasing OmpR dimerization and DNA binding. During osmotic stress, the internal pH is above the threshold, triggering distinct OmpR-related pathways. Preventing intracellular acidification of Salmonella renders it avirulent, suggesting that acid stress pathways represent a potential therapeutic target. These results further emphasize the advantages of single cell analysis over studies of population averages., OmpR is a transcription factor activated in acid and osmotic responses of Gram-negative bacteria, leading to acidification of the bacterial cytoplasm. Here the authors use single cell pH imaging to define the role of OmpR-regulated genes in the acidification response to osmotic and acid stress of Salmonella and E. coli.",2017-11-14,,2020-05-26 13:57:40,2020-05-26 13:57:40,,,,8,,Nat Commun,,,,,,,,,,,,,PubMed Central,,PMID: 29138484 PMCID: PMC5686162,,/Users/marieluciefeger/Zotero/storage/7DJ4HXVY/Chakraborty et al. - 2017 - Non-canonical activation of OmpR drives acid and o.pdf;,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5686162/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Research article,Biochemistry,Escherichia coli,MG1655,N-minimal medium,5.6,MES,2020-05-26,
https://www.obvibase.com/app/r/YGlYY2ZRSXqumr7U/1/3kz84nl14fop,8,2020-05-28,2020-04-29,8ENYPJJS,journalArticle,2001,"Ferreira, Adriana; O'Byrne, Conor P.; Boor, Kathryn J.",3 --> A part about the role of sigB during acid stress in Lisetria,"Role of ςB in Heat, Ethanol, Acid, and Oxidative Stress Resistance and during Carbon Starvation inListeria monocytogenes",Applied and Environmental Microbiology,,"0099-2240, 1098-5336",10.1128/AEM.67.10.4454-4457.2001,https://aem.asm.org/content/67/10/4454,"To determine the contribution of sigma B (ςB) to survival of stationary-phase Listeria monocytogenescells following exposure to environmental stresses, we compared the viability of strain 10403S with that of an isogenic nonpolarsigB null mutant strain after exposure to heat (50°C), ethanol (16.5%), or acid (pH 2.5). Strain viabilities were also determined under the same conditions in cultures that had been previously exposed to sublethal levels of the same stresses (45°C, 5% ethanol, or pH 4.5). The ΔsigB and wild-type strains had similar viabilities following exposure to ethanol and heat, but the ΔsigB strain was almost 10,000-fold more susceptible to lethal acid stress than its parent strain. However, a 1-h preexposure to pH 4.5 yielded a 1,000-fold improvement in viability for the ΔsigB strain. These results suggest the existence in L. monocytogenes of both a ςB-dependent mechanism and a pH-dependent mechanism for acid resistance in the stationary phase. ςB contributed to resistance to both oxidative stress and carbon starvation inL. monocytogenes. The ΔsigB strain was 100-fold more sensitive to 13.8 mM cumene hydroperoxide than the wild-type strain. Following glucose depletion, the ΔsigB strain lost viability more rapidly than the parent strain. ςB contributions to viability during carbon starvation and to acid resistance and oxidative stress resistance support the hypothesis that ςB plays a role in protecting L. monocytogenes against environmental adversities.",2001-10-01,,2020-04-28 15:55:29,2020-04-28 15:55:30,4454-4457,,10,67,,Appl. Environ. Microbiol.,,,,,,,,en,Copyright © 2001 American Society for Microbiology,,,,aem.asm.org,,Publisher: American Society for Microbiology Section: FOOD MICROBIOLOGY PMID: 11571142,,"/Users/marieluciefeger/Zotero/storage/5K8V7JEE/Ferreira et al. - 2001 - Role of ςB in Heat, Ethanol, Acid, and Oxidative S.pdf; ; /Users/marieluciefeger/Zotero/storage/ANMRSDC2/4454.html",http://www.ncbi.nlm.nih.gov/pubmed/11571142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Research article,Biochemistry,Listeria monocytogenes,"10403S 
FSL A1-254",brain heart infusion broth,"4,5
2,5",,,
https://www.obvibase.com/app/r/YGlYY2ZRSXqumr7U/1/mlpgoqyvau8g,20,2020-05-28,2020-04-28,Q8NTULA7,journalArticle,2011,"van der Veen, Stijn; Abee, Tjakko",3 --> A part about contribution of RecA in acid resistance of Listeria,Contribution of Listeria monocytogenes RecA to acid and bile survival and invasion of human intestinal Caco-2 cells,International Journal of Medical Microbiology,,1438-4221,10.1016/j.ijmm.2010.11.006,http://www.sciencedirect.com/science/article/pii/S1438422111000038,"The food-borne pathogen Listeria monocytogenes is able to colonize the human gastro-intestinal tract and subsequently cross the intestinal barrier. Thus, for L. monocytogenes to become virulent, it must survive the low pH of the stomach, high bile concentrations in the small intestine, and invade the epithelial cells. In this study, we show that RecA, which is an important factor in DNA repair and the activator of the SOS response, contributes to the resistance against acid and bile and to the ability of L. monocytogenes to adhere and invade human intestine epithelial cells. Activation of recA was shown with a promoter reporter after exposure to low pH and high bile concentrations and during adhesion and invasion of Caco-2 intestinal epithelial cells. Furthermore, an in-frame recA deletion mutant showed reduced survival after exposure to low pH and high bile concentrations. This mutant also showed a deficiency in adhesion and invasion of Caco-2 cells. These results suggest that RecA may contribute to the colonization of the human gastro-intestinal tract and crossing of the intestinal barrier.",2011-04-01,,2020-04-28 14:06:48,2020-04-28 14:06:48,334-340,,4,301,,International Journal of Medical Microbiology,,,,,,,,en,,,,,ScienceDirect,,,,/Users/marieluciefeger/Zotero/storage/4J6PAD8U/van der Veen et Abee - 2011 - Contribution of Listeria monocytogenes RecA to aci.pdf; /Users/marieluciefeger/Zotero/storage/SPL8KXIY/S1438422111000038.html,,,Acid; Bile; Caco-2; RecA; Virulence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Research article,"Growth behaviour, metabolic pathway",Listeria monocytogenes,EGD-e,BHI broth,"1.8
2.6
3.4
7.4",HCl,,
https://www.obvibase.com/app/r/YGlYY2ZRSXqumr7U/1/vzpp73r9s04t,62,2020-05-28,2020-04-30,AX86GIRF,journalArticle,2014,"Zhang, Yimin; Carpenter, Charles E.; Broadbent, Jeff R.; Luo, Xin",2 --> organic anion can induce acid resistance,Habituation to organic acid anions induces resistance to acid and bile in Listeria monocytogenes,Meat Science,,0309-1740,10.1016/j.meatsci.2013.10.034,http://www.sciencedirect.com/science/article/pii/S0309174013005925,"We evaluated the intrinsic and inducible resistance of four human pathogenic strains of Listeria monocytogenes to acid and bile, factors associated with virulence. Cells were grown in media at pH7.4, or in media at pH6.0 containing 0 (HCl control) or 4.75mM of different organic acids, harvested at stationary or mid log phase, and challenged for 1h in acid or bile. Stationary phase cells were intrinsically more resistant to either challenge than log phase cells, and large differences between strains were evident among the latter. Compared to the HCl control, habituation to log phase with organic acids induced significant (p<0.05) and meaningful (≥1log) increases in acid resistance of three of four strains tested, and in bile resistance of two strains suggesting that exposure to organic acid anions may enhance virulence in L. monocytogenes.",2014-03-01,,2020-04-30 14:38:14,2020-04-30 14:38:14,1152-1157,,3,96,,Meat Science,,,,,,,,en,,,,,ScienceDirect,,,,/Users/marieluciefeger/Zotero/storage/KPVDVTPA/S0309174013005925.html,,,Acid anion; Acid resistance; Bile resistance; Organic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Research article,Biochemistry,Listeria monocytogenes,"FSL R2-499
FSL C1-056
FLS N1-227
FSL N3-013",tryptic soy broth,"3
2.5
2.0
1.5",HCl,,
https://www.obvibase.com/app/r/YGlYY2ZRSXqumr7U/1/1mlie2oqqvrq,150,2020-05-28,,48M49PMU,journalArticle,2003,"Waterman, Scott R.; Small, P. L. C.",3 --> Transcriptional Expression of gadA and gadBC,Transcriptional Expression of Escherichia coli Glutamate-Dependent Acid Resistance Genes gadA and gadBC in an hns rpoS Mutant,Journal of Bacteriology,,0021-9193,10.1128/JB.185.15.4644-4647.2003,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC165754/,"Resistance to being killed by acidic environments with pH values lower than 3 is an important feature of both pathogenic and nonpathogenic Escherichia coli. The most potent E. coli acid resistance system utilizes two isoforms of glutamate decarboxylase encoded by gadA and gadB and a putative glutamate:γ-aminobutyric acid antiporter encoded by gadC. The gad system is controlled by two repressors (H-NS and CRP), one activator (GadX), one repressor-activator (GadW), and two sigma factors (σS and σ70). In contrast to results of previous reports, we demonstrate that gad transcription can be detected in an hns rpoS mutant strain of E. coli K-12, indicating that gad promoters can be initiated by σ70 in the absence of H-NS.",2003-08,,2020-05-26 14:43:18,2020-05-26 14:43:18,4644-4647,,15,185,,J Bacteriol,,,,,,,,,,,,,PubMed Central,,PMID: 12867478 PMCID: PMC165754,,/Users/marieluciefeger/Zotero/storage/YYANRG3D/Waterman et Small - 2003 - Transcriptional Expression of Escherichia coli Glu.pdf;,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC165754/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Research article,"Transcriptomics, genetics",Escherichia coli,K-12,LB,2.5,HCl,2020-05-26,
https://www.obvibase.com/app/r/YGlYY2ZRSXqumr7U/1/i4b57u4g84p6,196,2020-05-28,,JRYVAWUZ,journalArticle,1999,"Buchanan, Robert; EDELSON, SHARON",4 --> acid resistance of enteohemorrhagic E. coli with different type of acid,pH-Dependent Stationary-Phase Acid Resistance Response of Enterohemorrhagic Escherichia coli in the Presence of Various Acidulants,Journal of food protection,,,10.4315/0362-028X-62.3.211,,"The effect of acidulant identity on the pH-dependent stationary-phase acid resistance response of enterohemorrhagic Escherichia coli was studied. Nine strains of E. coli (seven O157:H7, one O111:H-, and one biotype 1 reference strain) were cultured individually for 18 h at 37 degrees C in tryptic soy broth (TSB) plus 1% dextrose and in TSB without dextrose to yield acid resistance induced and noninduced stationary-phase cells, respectively. These cultures were then inoculated into brain heart infusion broth (BHI) supplemented with 0.5% citric, malic, lactic, or acetic acid and adjusted to pH 3.0 with HCl. The BHI tubes were incubated at 37 degrees C for up to 7 h and samples were removed after 0, 2, 5, and 7 h and plated for counting CFU on BHI agar and MacConkey agar (MA). The results were compared to data previously obtained with HCl only. Acid resistance varied substantially among the isolates, being dependent on the strain, the acidulant, and the induction of pH-dependent acid resistance. Hydrochloric acid was consistently the least damaging to cells; lactic acid was the most detrimental. The relative activity of the other acids was strain dependent. Inducing pH-dependent acid resistance increased the already substantial acid tolerance of stationary-phase E. coli. The extent of injury also varied with acid and strain, with as much as a 5-log-cycle differential between BHI agar and MA CFU counts. The accurate determination of the survival of enterohemorrhagic E. coli in acidic foods must take into account the biological variability of the microorganism with respect to its acid resistance and its ability to enhance survival through the induction of physiological stress responses.",1999-04-01,,2020-05-13 14:43:30,,211-8,,,62,,Journal of food protection,,,,,,,,,,,,,ResearchGate,,,,/Users/marieluciefeger/Zotero/storage/QHW2HDLG/Buchanan et EDELSON - 1999 - pH-Dependent Stationary-Phase Acid Resistance Resp.pdf;,https://www.researchgate.net/publication/13201346_pH-Dependent_Stationary-Phase_Acid_Resistance_Response_of_Enterohemorrhagic_Escherichia_coli_in_the_Presence_of_Various_Acidulants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Research article,Growth behaviour,Escherichia coli,"B1409 
45753-35 
30-2C4 
932 
Ent-C9490 
A9124-C1 
95JB1 
ATCC 25922 
SEA13B88",BHI,3,"citric acid 
malic acid
lactic acid 
acetic acid
HCl",2020-05-13,2020-05-13 14:43:30
https://www.obvibase.com/app/r/YGlYY2ZRSXqumr7U/1/c54l7anxbs2d,67,2020-05-28,2020-04-30,63SG8432,journalArticle,2004,"Fang, Weihuan; Siegumfeldt, Henrik; Budde, Birgitte Bjørn; Jakobsen, Mogens",1 --> effect of osmotic stress on intracellular pH and in consequence on acid tolerance,Osmotic Stress Leads to Decreased Intracellular pH of Listeria monocytogenes as Determined by Fluorescence Ratio-Imaging Microscopy,Applied and Environmental Microbiology,,0099-2240,10.1128/AEM.70.5.3176-3179.2004,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC404393/,"Intracellular pH (pHi) of Listeria monocytogenes was determined after exposure to NaCl or sorbitol in liquid and solid media (agar). Both compounds decreased pHi, and recovery on solid medium was impaired compared to that in liquid medium. N,N′-dicyclohexylcarbodiimide abolished pHi recovery, and lowering aw with glycerol showed no effect on pHi.",2004-05,,2020-04-30 15:15:32,2020-04-30 15:15:32,3176-3179,,5,70,,Appl Environ Microbiol,,,,,,,,,,,,,PubMed Central,,PMID: 15128587 PMCID: PMC404393,,/Users/marieluciefeger/Zotero/storage/8AC3LALQ/Fang et al. - 2004 - Osmotic Stress Leads to Decreased Intracellular pH.pdf;,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC404393/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Research article,Biochemistry,Listeria monocytogenes,"EGD
4140",BHI,5.5 to 8.5,HCl or NaOH,,
https://www.obvibase.com/app/r/YGlYY2ZRSXqumr7U/1/i07mbfcantwu,87,2020-05-28,,BZQBDK5G,journalArticle,2011,"Calhoun, L. N.; Kwon, Y. M.",4 --> Role of Dps protein in acid resistance,"Structure, function and regulation of the DNA-binding protein Dps and its role in acid and oxidative stress resistance in Escherichia coli: a review",Journal of Applied Microbiology,,1365-2672,10.1111/j.1365-2672.2010.04890.x,https://sfamjournals.onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-2672.2010.04890.x,"Dps, the DNA-binding protein from starved cells, is capable of providing protection to cells during exposure to severe environmental assaults; including oxidative stress and nutritional deprivation. The structure and function of Dps have been the subject of numerous studies and have been examined in several bacteria that possess Dps or a structural/functional homologue of the protein. Additionally, the involvement of Dps in stress resistance has been researched extensively as well. The ability of Dps to provide multifaceted protection is based on three intrinsic properties of the protein: DNA binding, iron sequestration, and its ferroxidase activity. These properties also make Dps extremely important in iron and hydrogen peroxide detoxification and acid resistance as well. Regulation of Dps expression in E. coli is complex and partially dependent on the physiological state of the cell. Furthermore, it is proposed that Dps itself plays a role in gene regulation during starvation, ultimately making the cell more resistant to cytotoxic assaults by controlling the expression of genes necessary for (or deleterious to) stress resistance. The current review focuses on the aforementioned properties of Dps in E. coli, its prototypic organism. The consequences of elucidating the protective mechanisms of this protein are far-reaching, as Dps homologues have been identified in over 1000 distantly related bacteria and Archaea. Moreover, the prevalence of Dps and Dps-like proteins in bacteria suggests that protection involving DNA and iron sequestration is crucial and widespread in prokaryotes.",2011,,2020-05-18 13:59:19,2020-05-18 13:59:18,375-386,,2,110,,,"Structure, function and regulation of the DNA-binding protein Dps and its role in acid and oxidative stress resistance in Escherichia coli",,,,,,,en,© 2010 The Authors. Journal of Applied Microbiology © 2010 The Society for Applied Microbiology,,,,Wiley Online Library,,_eprint: https://sfamjournals.onlinelibrary.wiley.com/doi/pdf/10.1111/j.1365-2672.2010.04890.x,,"/Users/marieluciefeger/Zotero/storage/NBXLPUSQ/Calhoun et Kwon - 2011 - Structure, function and regulation of the DNA-bind.pdf; /Users/marieluciefeger/Zotero/storage/PAYY8N56/j.1365-2672.2010.04890.html",,,E. coli (all potentially pathogenic types); resistance; stress response,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reviews article,/,Escherichia coli,/,/,/,,2020-05-18,
https://www.obvibase.com/app/r/YGlYY2ZRSXqumr7U/1/evaybsk211t3,126,2020-05-28,,U9C26KMH,bookSection,2016,"Eguchi, Yoko; Utsumi, Ryutaro",4 -> two-component sytems are involved in acid stress resistance,Two-component Systems in Sensing and Adapting to Acid Stress in Escherichia Coli,Stress and Environmental Regulation of Gene Expression and Adaptation in Bacteria,978-1-119-00481-3,,,https://onlinelibrary.wiley.com/doi/abs/10.1002/9781119004813.ch90,"Two-component signal transduction systems (TCSs), which are used extensively by bacteria, perceive environmental stress and transmit the information via phosphorelay to adjust multiple cellular functions for adaptation. Various TCSs are involved in the acid resistance of bacteria. The EvgS–EvgA system is a TCS that confers acid resistance to Escherichia coli cells. Activation of the sensor EvgS initiates a cascade of transcription factors, EvgA, YdeO, and GadE, which induce the expression of a large group of acid resistance genes. EvgS activation also activates another TCS, the PhoQ–PhoP system, via a small connector protein, SafA. In this chapter, a model of signal transduction cascade proceeding from EvgS–EvgA to PhoQ–PhoP and then to RssB (connected by SafA and IraM), as well as how this cascade contributes to acid resistance, is discussed. Furthermore, we searched for signals activating EvgS and found that a high concentration of alkali metals (Na+ and K+) and low pH were essential for the activation. The periplasmic sensor region of EvgS was necessary for EvgS activation, but the cytoplasmic linker domain, which connects the transmembrane region and the histidine kinase domain, was also required for low-pH perception. These results suggested the complexity of the acid resistance gene regulation involving TCSs and also how the pH message is perceived.",2016,,2020-05-18 14:18:55,2020-05-18 14:18:55,927-934,,,,,,,,,,,"John Wiley & Sons, Ltd",,en,"Copyright © 2016 John Wiley & Sons, Inc. All rights reserved.",,,,Wiley Online Library,,Section: 16.3 _eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781119004813.ch90 DOI: 10.1002/9781119004813.ch90,,/Users/marieluciefeger/Zotero/storage/GF9WSPNE/9781119004813.html,,,acid stress; Escherichia coli; histidine kinase sensor; two-component systems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Research article,"Biochemistry, biological pathway",Escherichia coli,"MG1655 
MG1655 evgS1 
MG1655 evgS1 safA 
MG1655 evgS1 phoP 
MG1655 evgS1 phoQ 
MG1655 evgS1 iraM 
MG1655 ydeP–lacZ 
MG1655 evgS ydeP–lacZ 
MG1607",LB,2.5,HCl,2020-05-18,
https://www.obvibase.com/app/r/YGlYY2ZRSXqumr7U/1/br7bw9ld880c,148,2020-05-28,,P3ATGR7B,journalArticle,2017,"Sen, Hrishiraj; Aggarwal, Nikhil; Ishionwu, Chibueze; Hussain, Nosheen; Parmar, Chandni; Jamshad, Mohammed; Bavro, Vassiliy N.; Lund, Peter A.",3 --> Analysis of EvgS involved in acid resistance,Structural and Functional Analysis of the Escherichia coli Acid-Sensing Histidine Kinase EvgS,Journal of Bacteriology,,0021-9193,10.1128/JB.00310-17,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5573083/,"The EvgS/EvgA two-component system of Escherichia coli is activated in response to low pH and alkali metals and regulates many genes, including those for the glutamate-dependent acid resistance system and a number of efflux pumps. EvgS, the sensor kinase, is one of five unconventional histidine kinases (HKs) in E. coli and has a large periplasmic domain and a cytoplasmic PAS domain in addition to phospho-acceptor, HK and dimerization, internal receiver, and phosphotransfer domains. Mutations that constitutively activate the protein at pH 7 map to the PAS domain. Here, we built a homology model of the periplasmic region of EvgS, based on the structure of the equivalent region of the BvgS homologue, to guide mutagenesis of potential key residues in this region. We show that histidine 226 is required for induction and that it is structurally colocated with a proline residue (P522) at the top of the predicted transmembrane helix that is expected to play a key role in passing information to the cytoplasmic domains. We also show that the constitutive mutations in the PAS domain can be further activated by low external pH. Expression of the cytoplasmic part of the protein alone also gives constitutive activation, which is lost if the constitutive PAS mutations are present. These findings are consistent with a model in which EvgS senses both external and internal pH and is activated by a shift from a tight inactive to a weak active dimer, and we present an analysis of the purified cytoplasmic portion of EvgS that supports this., IMPORTANCE One of the ways bacteria sense their environment is through two-component systems, which have one membrane-bound protein to do the sensing and another inside the cell to turn genes on or off in response to what the membrane-bound protein has detected. The membrane-bound protein must thus be able to detect the stress and signal this detection event to the protein inside the cell. To understand this process, we studied a protein that helps E. coli to survive exposure to low pH, which it must do before taking up residence in the gastrointestinal tract. We describe a predicted structure for the main sensing part of the protein and identify some key residues within it that are involved in the sensing and signaling processes. We propose a mechanism for how the protein may become activated and present some evidence to support our proposal.",2017-08-22,,2020-05-26 13:41:09,2020-05-26 13:41:09,,,18,199,,J Bacteriol,,,,,,,,,,,,,PubMed Central,,PMID: 28674068 PMCID: PMC5573083,,/Users/marieluciefeger/Zotero/storage/FH4384VG/Sen et al. - 2017 - Structural and Functional Analysis of the Escheric.pdf;,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5573083/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Research article,"Biochemistry, Genetics",Escherichia coli,MG1655,M9 medium,"5.6
7",Unspecified,2020-05-26,
https://www.obvibase.com/app/r/YGlYY2ZRSXqumr7U/1/vkq3ocga8llh,207,2020-05-28,,QM3SQGQZ,journalArticle,2004,"Ma, Zhuo; Masuda, Nobuhisa; Foster, John W.",3 --> characterization of genes involved in glutamate system,Characterization of EvgAS-YdeO-GadE Branched Regulatory Circuit Governing Glutamate-Dependent Acid Resistance in Escherichia coli,Journal of Bacteriology,,"0021-9193, 1098-5530",10.1128/JB.186.21.7378-7389.2004,https://jb.asm.org/content/186/21/7378,"Escherichia coli prefers growth in neutral pH environments but can withstand extremely acidic conditions (pH 2) for long periods. Of the four E. coli systems that contribute to acid resistance, one, the glutamate-dependent system, is remarkable in its efficacy and regulatory complexity. The resistance mechanism involves the intracellular consumption of protons by the glutamate decarboxylase isozymes GadA and GadB. The antiporter GadC then exports the product, γ-aminobutyric acid, in exchange for fresh glutamate. A microarray study using overexpressed regulators uncovered evgAS and ydeO as potential regulators of gadE, now known to encode the essential activator of the gadA and gadBC genes. Examination of evgA and ydeO under normal expression conditions revealed that their products do activate gadE expression but only under specific conditions. They were important during exponential growth in acidified minimal medium containing glucose but were unnecessary for gadE expression in stationary-phase cells grown in complex medium. The response regulator EvgA activates gadE directly and indirectly via induction of the AraC-like regulator ydeO. Evidence obtained using gadE-lacZ operon fusions also revealed that GadE was autoinduced. Electrophoretic mobility shift assays indicated that EvgA, YdeO, and GadE bind to different regions upstream of gadE, indicating they all act directly at the gadE promoter. Since GadE controls the expression of numerous genes besides gadA and gadBC, the relevance of these regulatory circuits extends beyond acid resistance.",2004-11-01,,2020-05-13 14:21:56,2020-05-13 14:21:56,7378-7389,,21,186,,,,,,,,,,en,Copyright © 2004 American Society for Microbiology,,,,jb.asm.org,,Publisher: American Society for Microbiology Journals Section: GENE REGULATION PMID: 15489450,,/Users/marieluciefeger/Zotero/storage/5WCLJSDB/Ma et al. - 2004 - Characterization of EvgAS-YdeO-GadE Branched Regul.pdf; ; /Users/marieluciefeger/Zotero/storage/243SLXMF/7378.html,http://www.ncbi.nlm.nih.gov/pubmed/15489450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Research article,Genetics,Escherichia coli,"EK298 
EK432 
EK551 
EK584 
EK592 
EK593 
EK594 
EK595 
EK596 
EK616 
EF1108 
EF1148
EF1149 
EF1151 
EF1155 
EF1156 
EF1157 
EF1164 
EF1165 
EF1166 
EF1206 
EF1207 
EF1223 
EF1238 
EF1239 
EF1240 
EF1241 
EF1242 
EF1243 
EF1244 
EF1245 
EF1246  
EF1247 
EF1248 
EF1256 
EF1257 
EF1258 
EF1285 
EF1286 
EF1288 
EF1294 
EF1295 
EF1296 
EF1297 
EF1303 
EF1304 
EF1305 
EF1348","LB MES 
LB MOPS
EG medium","2.5
2","MES
MOPS",2020-05-13,2020-05-13 14:21:56
